"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"195","KSM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","KTN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","LAN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","243","555","561","8","0","0","0","1059","1204"
"198","LAR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","LAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","813","218","400","0","0","0","0","0","0"
"200","LAW","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","543","141","0","0","0","0"
"201","LAX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","776","157","1808","0","0","0","0","0","0"
"202","LBB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1219","1099","90","0","0","0","0","0","0","1846","1836"
"203","LCH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","935","1353"
"204","LEX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2130","2432","1209","714","807","1560","2515","2799","2951","3917","3957"
"205","LFT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1420","1219","1110","1118","1076","995","1022","1549","1715","4103","4658"
"206","LGA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","649","615","814","172","869","1069","2907","8826"
"207","LGB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","LIH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","LIT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1687","1783","2269","899","1459","1879","2833","2804","2709","5672","4429"
"210","LMT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","LNK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89","0","22","1799","1674"
"212","LNY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","LRD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1037","1044"
"214","LSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","LWB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","193","170","178","194","187","185","58","205","365","311","0"
"216","LWS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","LYH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1095","1041","1025","1027","877","625","877","940","5","0","0"
"218","MAF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286","0","0","0","0","0","0","0","0","1300","2580"
"219","MAZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","MBS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8"
"221","MCI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","540","1253","1452","389","330","261","212","291","485","8201","6980"
"222","MCN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1753","1740","975","1091","990","651","0","0","0","0","0"
